x_um,x_over_WB,NA_cm-3,nB_cm-3,nB_normalized,eta_0_means_linear
0.007755175292153589,0.15510350584307178,7.332951398476086e+16,63677620.722460344,0.942941530572968,2.0
0.007838564273789648,0.15677128547579297,7.30853265222367e+16,63629349.930751525,0.9422267341704098,2.0
0.007921953255425709,0.1584390651085142,7.284195220456531e+16,63580917.86012802,0.9415095495412669,2.0
0.008005342237061768,0.16010684474123538,7.259938832397237e+16,63532323.97173624,0.9407899687061669,2.0
0.008088731218697829,0.1617746243739566,7.235763218170035e+16,63483567.724922255,0.9400679836590787,2.0
0.00817212020033389,0.16344240400667778,7.211668108797869e+16,63434648.57722574,0.9393435863672213,2.0
0.00825550918196995,0.165110183639399,7.187653236199372e+16,63385565.98437388,0.9386167687709744,2.0
0.00833889816360601,0.1667779632721202,7.163718333185888e+16,63336319.40027548,0.937887522783791,2.0
0.00842228714524207,0.1684457429048414,7.139863133458504e+16,63286908.27701467,0.9371558402921045,2.0
0.00850567612687813,0.1701135225375626,7.116087371605078e+16,63237332.064845,0.9364217131552408,2.0
0.00858906510851419,0.17178130217028378,7.092390783097298e+16,63187590.212183215,0.935685133205326,2.0
0.008672454090150251,0.173449081803005,7.068773104287723e+16,63137682.16560316,0.9349460922471969,2.0
0.00875584307178631,0.1751168614357262,7.0452340724068664e+16,63087607.3698296,0.934204582058309,2.0
0.008839232053422371,0.1767846410684474,7.0217734255602584e+16,63037365.267732106,0.9334605943886456,2.0
0.00892262103505843,0.1784524207011686,6.998390902725544e+16,62986955.3003187,0.9327141209606243,2.0
0.009006010016694491,0.1801202003338898,6.975086243749571e+16,62936376.906729825,0.9319651534690078,2.0
0.00908939899833055,0.181787979966611,6.951859189345496e+16,62885629.52423204,0.9312136835808095,2.0
0.009172787979966611,0.18345575959933222,6.928709481089904e+16,62834712.588211626,0.9304597029352004,2.0
0.00925617696160267,0.1851235392320534,6.90563686141993e+16,62783625.53216853,0.9297032031434179,2.0
0.009339565943238731,0.18679131886477462,6.882641073630392e+16,62732367.7877099,0.9289441757886712,2.0
0.00942295492487479,0.18845909849749581,6.859721861870941e+16,62680938.78454381,0.9281826124260475,2.0
0.009506343906510851,0.19012687813021703,6.836878971143206e+16,62629337.950472936,0.9274185045824189,2.0
0.009589732888146912,0.19179465776293822,6.814112147297964e+16,62577564.71138815,0.9266518437563477,2.0
0.009673121869782971,0.1934624373956594,6.791421137032309e+16,62525618.49126215,0.9258826214179916,2.0
0.009756510851419032,0.19513021702838063,6.76880568788683e+16,62473498.71214309,0.9251108290090092,2.0
0.009839899833055091,0.19679799666110181,6.746265548242817e+16,62421204.79414804,0.9243364579424641,2.0
0.009923288814691152,0.19846577629382303,6.723800467319439e+16,62368736.15545667,0.9235594996027302,2.0
0.010006677796327213,0.20013355592654422,6.7014101951709736e+16,62316092.212304704,0.922779945345396,2.0
0.010090066777963272,0.20180133555926544,6.679094482684015e+16,62263272.37897741,0.9219977864971669,2.0
0.010173455759599331,0.20346911519198663,6.6568530815747064e+16,62210276.06780312,0.9212130143557703,2.0
0.010256844741235392,0.20513689482470784,6.634685744385976e+16,62157102.6891467,0.9204256201898583,2.0
0.010340233722871453,0.20680467445742903,6.6125922244847864e+16,62103751.65140294,0.9196355952389103,2.0
0.010423622704507512,0.20847245409015025,6.590572276059389e+16,62050222.36099,0.918842930713135,2.0
0.010507011686143571,0.21014023372287144,6.568625654116586e+16,61996514.22234284,0.9180476177933745,2.0
0.010590400667779633,0.21180801335559266,6.546752114479009e+16,61942626.63790654,0.9172496476310044,2.0
0.010673789649415693,0.21347579298831384,6.524951413782404e+16,61888559.00812963,0.9164490113478351,2.0
0.010757178631051752,0.21514357262103503,6.503223309472915e+16,61834310.731457554,0.9156457000360155,2.0
